,STORESpollen,STOREShoney,STORESnectar,BroodCells,BEESadult,WEIGHTcolony
289,0.0,49360.88304504494,0.0,71.7615343785186,27095.54367298772,50.64647918503335
290,0.0,49305.37196540919,0.0,67.24625752084123,26829.61576079806,50.591711223301665
291,1.3127709294262493,49250.37430097203,4.465269329977818,62.949319198776614,26566.00991669759,50.53968436268278
292,1.934905413189791,49197.726091266515,6.931160731612278,58.88527795000222,26304.370075873565,50.4880416109984
293,0.7593519773536421,49146.721433064005,5.172065962988971,55.1316790120091,26044.776969857532,50.43520844383525
294,2.3561296593950893,49095.72130251198,0.0,51.67235760956669,25787.65396171443,50.38181366524171
295,1.5911770895577764,49043.049764890326,10.238570592660476,48.36239743276988,25533.136378713334,50.33396515805751
296,0.6000363172729548,48995.24167347074,3.6054158479044016,45.400952619810795,25280.337637759818,50.28140902196132
297,0.7466187514042364,48945.321551502995,4.801450878981177,42.367897550661375,25030.380203861594,50.231742630635964
298,0.372378210100611,48896.527296077555,2.4918708029821683,39.63098652904486,24782.603053918683,50.181237466183696
299,0.0,48847.42306779855,0.0,37.264721423090435,24537.344900549782,50.13078762721478
300,0.4551361952877173,48797.8131211425,2.456722545438926,34.77065176826054,24294.490380147086,50.0826342030433
301,0.34581778314495715,48749.71864198831,2.4701985920989706,32.62065553151092,24053.811110013234,50.03431183001188
302,0.5224916721826768,48702.12796100451,2.979230205306365,30.41849025569321,23815.270283013982,49.98673118441458
303,1.1884020478737125,48655.23424947371,3.594235471883179,28.456271516136624,23578.902565010823,49.93988960224796
304,1.2607507083872176,48609.19810237957,0.9427075221317498,26.676886366376856,23344.66304280864,49.8921632087374
305,1.157192108776003,48562.63062586635,0.0,24.86929116833994,23112.893442033608,49.84512156072167
306,0.8635912564046624,48516.03033006667,7.144337343356367,23.311220971977257,22883.390606594057,49.80173165760823
307,0.0,48472.97400677143,0.0,21.88348862648148,22655.640015500256,49.75402725028577
308,0.0,48427.551159253475,0.0,20.440930889745175,22430.51843592209,49.708678379627244
309,0.0,48382.609450474214,0.0,19.1397732392195,22207.639781963706,49.66380329653561
310,0.4292635565502151,48338.08523900402,2.078006894203075,17.871907562099935,21986.900379805556,49.6203433822932
311,0.1287038225711512,48294.89477100045,0.8905202558589229,16.772771992705803,21768.13069522579,49.57619111527277
312,0.24717579445823712,48251.65968384096,2.357389184666111,15.706579584113916,21551.508411424027,49.533468825502325
313,0.2339700461594575,48209.48740575036,1.1673495853853013,14.6838554284713,21336.93833659453,49.490321073078924
314,0.0,48167.32769051185,0.0,13.75592231434841,21124.45095480907,49.4473489725376
315,0.13706874583383272,48125.12027636273,0.6881069830654457,12.857963789685163,20914.17189202285,49.40546357155173
316,0.1814056921358398,48083.64350468777,0.15285231776066044,12.015573116273755,20705.866542136002,49.363599728677954
317,0.17006330770568207,48042.3723219563,0.7612193232589073,11.208256409609193,20499.61019725941,49.322526994285965
318,0.19216451813206192,48001.7798612746,0.47292611803121565,10.469059975229648,20295.33678091103,49.281616617560225
319,0.3552757282705765,47961.45988495547,1.9851004544338022,9.80018529641059,20093.067772834846,49.24185589935409
320,0.0,47922.216346755056,0.0,9.142870888504632,19892.6782848012,49.201201574235974
321,0.012206108441348926,47882.589375295356,0.06038597405124986,8.558345327776458,19694.38288839517,49.16153622249492
322,0.24218523120796978,47843.3679424584,1.1667419765406117,8.025265410373304,19498.026317602147,49.12276808353268
323,0.0,47805.02165920532,0.0,7.495761526009801,19303.525446995034,49.08354196925529
324,0.0,47766.606230011756,0.0,7.043927718294267,19111.00090318098,49.04503875530806
325,0.0,47728.58393219636,0.0,6.586846890300134,18920.376816458225,49.00692365424913
326,0.0,47690.95205132303,0.0,6.132302351553659,18731.636988951963,48.969194069773856
327,0.0,47653.70418385628,0.0,5.75363613289786,18544.75624765279,48.93184718388436
328,0.0,47616.83677579346,0.0,5.387519436868564,18359.711440275696,48.89487510625787
329,0.0,47580.34490410377,0.0,5.048715517671516,18176.49068353135,48.858277210403834
330,0.0,47544.224693532815,0.0,4.719991793191555,17995.07248366498,48.82204508979579
331,0.0,47508.472313834616,0.0,4.418901973053726,17815.45730807762,48.78617949373003
332,0.0,47473.083601891885,0.0,4.133246339728791,17637.613132929353,48.75067442473336
333,0.007357006989481578,47438.053161424206,0.054083648300918635,3.854170181738217,17461.5318813598,48.71555177966811
334,0.0,47403.401338893105,0.0,3.5998086861795704,17287.185433006114,48.68074323622381
335,0.0,47369.07929702246,0.0,3.371009749102206,17114.56896956515,48.64630019345645
336,0.0,47335.104993428504,0.0,3.154686849394765,16943.656568138336,48.61220277973257
337,0.0,47301.474526174316,0.0,2.9567004646595287,16774.43808184216,48.578447972584826
338,0.0,47268.18481935083,0.0,2.756967599957847,16606.898413326566,48.54503151513187
339,0.0,47235.231984242004,0.0,2.576085491559706,16441.026192633708,48.511952389146934
340,0.0,47202.611905389494,0.0,2.421861817816371,16276.794878400578,48.479203938024554
341,0.0,47170.32100054079,0.0,2.2722378931409666,16114.19853624323,48.4467849517105
342,0.0,47138.356124047714,0.0,2.121698101563098,15953.213632735185,48.41469093047825
343,0.0,47106.71383797266,0.0,1.9871696690708707,15793.829035265184,48.382918670408415
344,0.0,47075.39087225655,0.0,1.8580994959376085,15636.031636856691,48.35146584192713
345,0.0,47044.3836159941,0.0,1.7367364318783975,15479.801299776176,48.3203286993686
346,0.0,47013.68860700253,0.0,1.6224806688420128,15325.12371812723,48.28950331764693
347,0.0,46983.30273643959,0.0,1.5179412496228695,15171.986248952477,48.25898695067603
348,0.0,46953.22274125625,0.0,1.4224908464214234,15020.373288061948,48.22877680662237
349,0.0,46923.44565652302,0.0,1.3250432635633875,14870.270144281647,48.19886971558006
350,0.0,46893.96831680014,0.0,1.238518426235098,14721.661166849799,48.16926222506888
351,0.0,46864.78742440295,0.0,1.1604844013697648,14574.533315981053,48.13995176506876
352,0.0,46835.89982228453,0.0,1.0866405273334434,14428.869871330578,48.11093494662176
353,0.0,46807.302414766695,0.0,1.0188357380462087,14284.6566706399,48.08220870249876
354,0.0,46778.992501174405,0.0,0.947511942481456,14141.880729066103,48.05377019367234
355,0.0,46750.96709965035,0.0,0.8869394195869217,14000.528317007247,48.02561671611161
356,0.004984728139282895,46723.221998681736,0.0372172478430186,0.8330550968863087,13860.58558271478,47.99776186266472
357,0.0015507166874375103,46695.77119335595,0.007326823690692846,0.7782354458472709,13722.035758403306,47.97016307303202
358,0.0,46668.58430601873,0.0,0.7274402363872294,13584.868024995554,47.94284502890878
359,0.0,46641.667418076766,0.0,0.6829653391345072,13449.069384048866,47.915802228301644
360,0.0,46615.0206571009,0.0,0.6375131657152331,13314.627452532919,47.889030608835874
361,0.0,46588.64124197539,0.0,0.5955271093809635,13181.526720698139,47.86252701152162
362,0.0,46562.52634671745,0.0,0.5588797201816609,13049.753947556004,47.83628872746071
363,0.0,46536.673444783766,0.0,0.5210871902767595,12919.296000690258,47.81031318509546
364,0.0,46511.079723113195,0.0,0.48843399851903174,12790.139469096663,47.78459777849982
365,0.0,46485.74256202529,0.0,0.45846084295975714,12662.271853656373,47.75913965905129
